intent,dwell_time_min
Loiter/Eat,19.453995740016527
Loiter/Eat,22.12633005971313
Loiter/Eat,12.0194056852204
Loiter/Eat,44.051257860822965
Loiter/Eat,32.262614738849436
Study,151.05477426667076
Study,184.31578246227568
Study,79.07487714778506
Loiter/Eat,20.898525021662916
Loiter/Eat,9.693529887820466
Loiter/Eat,120.19161728206701
Study,103.611283673873
Study,166.66261938319215
Loiter/Eat,13.46098165318796
Loiter/Eat,41.14366793704797
Study,231.25400992358277
Study,107.37936873489416
Study,73.41496275963951
Study,104.0593912041666
Study,45.140315277825955
Loiter/Eat,24.53087367816962
Study,152.7598715533813
Study,108.43786195433401
Study,98.18216148466284
Loiter/Eat,32.5461760641101
Loiter/Eat,33.814450758103625
Loiter/Eat,10.901746912719043
Loiter/Eat,26.1353108474278
Study,291.45173442194084
Loiter/Eat,12.824632068690653
Loiter/Eat,23.95474459594427
Study,239.1710089317621
Loiter/Eat,43.4218774645044
Loiter/Eat,19.340038572798587
Loiter/Eat,27.714161129746973
Loiter/Eat,24.973617930262755
Loiter/Eat,17.19880531036562
Study,106.78094818104701
Loiter/Eat,21.734323922130656
Study,115.07452259161757
Loiter/Eat,17.196127868016614
Loiter/Eat,13.204619424136723
Loiter/Eat,24.489279201530035
Loiter/Eat,58.93498775796755
Loiter/Eat,26.048945512138893
Loiter/Eat,21.180457391892496
Loiter/Eat,36.44917146201674
Loiter/Eat,23.097306721107646
Loiter/Eat,63.61773523363424
Loiter/Eat,24.951141439286285
Study,145.57322011375945
Study,81.34005794306
Loiter/Eat,32.150257228449874
Loiter/Eat,28.686383375692472
Study,107.54161790277627
Loiter/Eat,19.45291527201392
Study,85.2227399914428
Loiter/Eat,28.790692472142922
Study,141.46551960289628
Loiter/Eat,23.459943308880096
Study,123.39462308177747
Loiter/Eat,24.530530529082682
Study,114.42170337340042
Loiter/Eat,22.61590304854358
Loiter/Eat,25.22566969007694
Study,323.6609601163674
Loiter/Eat,29.215312551498833
Study,142.39418310543317
Loiter/Eat,31.12114922748979
Study,99.02314755324669
Loiter/Eat,47.74481294079762
Study,97.90668758996776
Study,167.75459800959936
Loiter/Eat,21.152800875690247
Study,74.92528058956096
Study,127.31175587332673
Loiter/Eat,14.390116932433255
Loiter/Eat,32.677799644210786
Loiter/Eat,13.760421947475997
Study,96.82228198635303
Loiter/Eat,12.219230443610776
Loiter/Eat,102.61245607110365
Loiter/Eat,10.934206048658284
Loiter/Eat,25.122973215017772
Study,173.78207566041596
Study,166.50656352718582
Loiter/Eat,38.26543031885786
Loiter/Eat,21.333137836968312
Study,188.84299288261843
Loiter/Eat,39.47120308740166
Loiter/Eat,27.799711242951027
Loiter/Eat,28.195607509332767
Loiter/Eat,21.47553759448827
Loiter/Eat,15.863959082579907
Study,180.4296147938538
Loiter/Eat,48.18172605447171
Study,77.23376326239315
Loiter/Eat,23.149732891351235
Loiter/Eat,23.26998229908868
Study,108.5724838985766
Loiter/Eat,25.816743754502248
Loiter/Eat,40.1373192321713
Loiter/Eat,17.20615503408258
Loiter/Eat,16.374124740187924
Study,180.39127877661875
Loiter/Eat,19.83709071841044
Study,66.37139890875578
Loiter/Eat,19.615319220182162
Loiter/Eat,21.196783686049425
Study,204.88840332377873
Study,159.2397376699909
Loiter/Eat,44.37321994982867
Loiter/Eat,37.669948178834694
Loiter/Eat,40.12492292900434
Study,83.53348046627208
Study,101.59959040110037
Study,74.03324437128543
Loiter/Eat,22.50262141145423
Study,144.62184383280294
Loiter/Eat,26.740184388993825
Loiter/Eat,48.164210974116315
Loiter/Eat,14.128131177577103
Study,134.3671133850734
Study,66.7636816652345
Loiter/Eat,26.205362344304483
Loiter/Eat,36.199399711769885
Study,100.95545087213358
Loiter/Eat,32.93181220499859
Loiter/Eat,15.471655268198125
Study,56.54316758665243
Study,137.45439849460598
Loiter/Eat,59.79254226584939
Loiter/Eat,15.193281974390072
Loiter/Eat,46.06129064365064
Loiter/Eat,25.548727964277923
Study,64.47024226534778
Loiter/Eat,14.19831327629093
Study,110.6967272496038
Loiter/Eat,20.422652080230506
Loiter/Eat,12.967151298831576
Loiter/Eat,10.717267055155846
Study,78.39754668799702
Loiter/Eat,27.543878889230427
Loiter/Eat,24.920118486094374
Loiter/Eat,19.45797177745479
Loiter/Eat,27.65535615907211
Loiter/Eat,42.0512530405729
Loiter/Eat,30.44552679514569
Loiter/Eat,23.528712625014055
Loiter/Eat,39.76200579986071
Loiter/Eat,15.470742719767003
Loiter/Eat,22.34083243628996
Loiter/Eat,22.608633736575236
Loiter/Eat,13.469113773528946
Loiter/Eat,20.26588121524021
Study,47.96619507074731
Loiter/Eat,65.03755346626171
Loiter/Eat,15.645274627374647
Loiter/Eat,55.253566512608224
Study,111.68854709315409
Study,137.88582927682722
Study,90.46476577565141
Loiter/Eat,27.739036217138608
Loiter/Eat,34.60923814590219
Study,143.4951636077868
Study,149.96316868144595
Loiter/Eat,20.794935466014607
Study,90.77069550576316
Study,58.13743844027792
Loiter/Eat,32.47547959109396
Loiter/Eat,42.95122547116284
Loiter/Eat,56.08490284572001
Loiter/Eat,29.12107509617423
Study,80.95459618858416
Loiter/Eat,10.70089896354628
Study,166.85865203558274
Study,53.622552709151826
Loiter/Eat,21.08525088764412
Loiter/Eat,22.347677728508373
Study,106.98603486375217
Study,111.5866485126544
Study,116.24957497589472
Loiter/Eat,7.472235318672106
Loiter/Eat,25.183871752525892
Loiter/Eat,8.199621853764299
Study,147.4320799817458
Loiter/Eat,18.94070380848468
Study,46.41699555608454
Loiter/Eat,16.639401815772164
Study,87.57102953014967
Study,177.10808799201902
Loiter/Eat,27.582863597421465
Loiter/Eat,29.69855219696425
Loiter/Eat,45.12726647472795
Loiter/Eat,23.826625667747702
Loiter/Eat,36.45103326023366
Loiter/Eat,35.191563544054
Loiter/Eat,13.139738057066097
Study,198.27873570967554
Loiter/Eat,12.289250471179487
Loiter/Eat,39.54974116165842
Study,59.958409749722705
Loiter/Eat,33.76734526049051
Study,231.65433309774923
Study,101.01700845139348
Loiter/Eat,21.99242340678622
Loiter/Eat,33.92308732190316
Loiter/Eat,21.20374033234606
Loiter/Eat,62.05463314173697
Loiter/Eat,27.52162198116831
Loiter/Eat,21.301789233449366
Loiter/Eat,19.08176297613992
Loiter/Eat,15.68024421569765
Loiter/Eat,18.265213176482984
Loiter/Eat,20.97936064572655
Study,90.50677740844516
Loiter/Eat,17.98949880265311
Loiter/Eat,71.39989794797309
Loiter/Eat,14.936804779096647
Loiter/Eat,26.901770941337748
Loiter/Eat,33.620511087330485
Loiter/Eat,34.25833259829458
Loiter/Eat,24.278041187694782
Loiter/Eat,22.165223219242975
Loiter/Eat,31.33230175941128
Loiter/Eat,28.563699113277124
Loiter/Eat,21.963816778565764
Loiter/Eat,11.449390979313037
Study,91.22334834405392
Study,69.53709146199165
Loiter/Eat,17.90886872841435
Loiter/Eat,25.418758984342222
Loiter/Eat,29.911526173494924
Study,224.22756835631787
Loiter/Eat,19.10925237723084
Study,149.95430583220343
Study,124.32068238791472
Study,184.72706918533098
Loiter/Eat,33.3477460265224
Loiter/Eat,15.099099574650493
Loiter/Eat,10.562952269941254
Loiter/Eat,29.209870258298427
Loiter/Eat,19.195009548847743
Study,74.31812514606675
Loiter/Eat,13.264442682891552
Loiter/Eat,27.095389212816524
Loiter/Eat,53.129358940583224
Study,93.41121635793334
Study,139.29423441386544
Loiter/Eat,23.753803137340093
Loiter/Eat,13.12061661251266
Loiter/Eat,36.099589591706035
Loiter/Eat,14.462076404419408
Loiter/Eat,25.27179976227619
Study,95.95431567249835
Loiter/Eat,39.0723299340644
Loiter/Eat,14.728734720217743
Loiter/Eat,30.395992643002966
Study,78.61491210303085
Loiter/Eat,19.362209815628407
Loiter/Eat,5.0
Study,253.99632399154567
Loiter/Eat,32.92243338728436
Study,80.92650292107766
Loiter/Eat,14.247023115300536
Study,90.21726932194939
Loiter/Eat,35.77737077458786
Loiter/Eat,9.706864950803661
Study,103.9434080919792
Loiter/Eat,60.59405349404664
Loiter/Eat,14.180994560241619
Loiter/Eat,26.025279243215714
Loiter/Eat,75.22854393179514
Loiter/Eat,34.29335623759726
Study,115.68256067178918
Study,134.71143171162294
Loiter/Eat,20.45941478771322
Loiter/Eat,47.87969293841212
Loiter/Eat,20.4751266112182
Study,50.239809095299954
Loiter/Eat,20.557467828258364
Loiter/Eat,15.417582207043584
Loiter/Eat,21.72098445315484
Loiter/Eat,21.962441619682277
Loiter/Eat,45.494317350917804
Loiter/Eat,35.393287665804124
Study,122.21558321471534
Loiter/Eat,24.963209455813473
Loiter/Eat,14.72352891201413
Loiter/Eat,8.400474614970982
Loiter/Eat,26.45528185858728
Loiter/Eat,37.19582138669044
Loiter/Eat,23.681848846260557
Study,88.81349744283929
Loiter/Eat,31.535910345327473
Loiter/Eat,23.979750008763773
Loiter/Eat,58.07573420033094
Study,180.11070734212623
Study,161.46422298257255
Study,148.94453844876185
Loiter/Eat,13.115465647470675
Study,143.40572441968826
Loiter/Eat,30.175755492118157
Loiter/Eat,33.8550504482592
Study,133.9577109903319
Study,131.83951677702575
Loiter/Eat,96.47742659087542
Loiter/Eat,24.065589290170948
Loiter/Eat,39.92666974559808
Loiter/Eat,19.754492221494086
Loiter/Eat,37.121511144904964
Study,160.1656067101036
Study,127.26236182013764
Study,214.47198906751805
Study,77.22860745271312
Loiter/Eat,19.59482212489233
Study,119.7531331693046
Loiter/Eat,38.83334371242326
Loiter/Eat,27.346555666213995
Loiter/Eat,47.548742515608325
Loiter/Eat,17.95791364532923
Study,69.70339114295965
Study,124.4285555775954
Loiter/Eat,24.053624373815012
Study,136.67773477857082
Loiter/Eat,24.659807201444867
Study,96.01192951637296
Loiter/Eat,24.080612086841658
Loiter/Eat,25.363224543748924
Loiter/Eat,21.46417303961728
Loiter/Eat,22.585538265683287
Loiter/Eat,20.431527149423367
Study,154.9568070265336
Loiter/Eat,27.546798642452018
Study,271.28809968515907
Study,117.30321765871577
Loiter/Eat,18.98116344364639
Loiter/Eat,95.03198434941828
Study,129.7917076814294
Loiter/Eat,41.015014964731364
Study,139.3963841150272
Loiter/Eat,34.136982913551414
Loiter/Eat,32.67802555210827
Study,70.78495937193662
Loiter/Eat,30.04332025693623
Loiter/Eat,12.88991435902119
Loiter/Eat,22.912770220073043
Study,82.28866605283866
Study,126.90876470339289
Loiter/Eat,29.545721608201
Loiter/Eat,31.79944288365651
Loiter/Eat,28.861949786768985
Loiter/Eat,18.45735902259301
Loiter/Eat,21.941374043099884
Study,158.957811461837
Loiter/Eat,42.640485401931905
Loiter/Eat,14.09026700301851
Study,59.62704896359373
Loiter/Eat,17.381929520488406
Loiter/Eat,42.160325124469026
Loiter/Eat,45.893240478572324
Loiter/Eat,15.744953239224238
Study,124.38780031478468
Loiter/Eat,62.5578351612435
Loiter/Eat,30.76973458387614
Loiter/Eat,50.88801669677508
Study,164.01714972086222
Loiter/Eat,15.85962341745493
Loiter/Eat,22.73453452479863
Study,111.53987576098896
Loiter/Eat,26.33614996772958
Study,158.6994159272257
Loiter/Eat,30.667952167441598
Study,33.98774397411439
Loiter/Eat,12.96762268711478
Loiter/Eat,8.374449694058878
Study,117.99313703507369
Loiter/Eat,28.19429491792534
Loiter/Eat,28.803252194122397
Loiter/Eat,15.477876643348681
Loiter/Eat,35.020998104201745
Study,146.49413073025065
Loiter/Eat,13.347128809496894
Study,61.194975422781255
Loiter/Eat,24.99835397635353
Loiter/Eat,61.237941812408856
Loiter/Eat,58.483648126945276
Study,137.8053400452949
Study,82.14464832175013
Loiter/Eat,38.95071599699973
Study,91.79067012798984
Loiter/Eat,17.032483356966623
Loiter/Eat,8.558221578581987
Study,114.5983315336518
Study,85.50145780407915
Study,114.3258286374281
Loiter/Eat,7.918461855093885
Loiter/Eat,27.215567963215143
Loiter/Eat,7.413593265429823
Loiter/Eat,43.070829210420364
Study,135.53594195770373
Loiter/Eat,21.748470629033474
Study,137.7676140879393
Loiter/Eat,15.330413925594025
Loiter/Eat,25.921262624837304
Study,151.1677248807953
Loiter/Eat,5.321372188808891
Study,91.98178993070546
Loiter/Eat,24.71854470748313
Study,101.69345232133315
Loiter/Eat,51.801895330186575
Loiter/Eat,14.252399270572171
Study,85.79979939300551
Study,51.1177990859919
Loiter/Eat,53.197912162131445
Loiter/Eat,22.103384764559404
Loiter/Eat,20.078937515518867
Loiter/Eat,24.35249927063947
Study,141.8790163861342
Study,126.39674467136408
Loiter/Eat,93.9551867268814
Loiter/Eat,31.369741100301884
Study,91.32112986032799
Loiter/Eat,18.881780380881448
Loiter/Eat,20.542508994260125
Loiter/Eat,11.798322526008777
Loiter/Eat,25.503301863217292
Loiter/Eat,36.98860447235101
Study,86.06776280138726
Loiter/Eat,16.696277605885857
Loiter/Eat,53.34863533872798
Study,62.17090363898142
Loiter/Eat,8.890351936318245
Loiter/Eat,14.047224798689257
Loiter/Eat,11.572822557644741
Loiter/Eat,30.325497397469874
Study,95.22081526248657
Study,100.7463072735011
Loiter/Eat,44.49349120221244
Study,83.42486624395946
Loiter/Eat,36.83397049846804
Study,201.34291223753658
Loiter/Eat,19.90646544827999
Loiter/Eat,36.13952900787854
Loiter/Eat,22.152865777665195
Loiter/Eat,39.68307956017389
Loiter/Eat,11.394505107464708
Loiter/Eat,10.980486053898897
Study,94.06380041234767
Loiter/Eat,16.029221821970147
Study,89.46045839562431
Loiter/Eat,22.401155304945505
Study,146.7140975758808
Study,93.44902816845806
Study,79.11763863781522
Study,95.5715340838675
Study,80.86832817252714
Loiter/Eat,15.671959146199082
Loiter/Eat,11.16035111169547
Loiter/Eat,25.883737687274987
Loiter/Eat,18.812526884221363
Loiter/Eat,40.528895728394446
Study,61.65300238855731
Loiter/Eat,19.064615921041042
Loiter/Eat,61.88819404188137
Loiter/Eat,15.628107663639042
Study,100.06971218424371
Loiter/Eat,13.612028269660417
Loiter/Eat,12.738922475141315
Loiter/Eat,54.19189271818852
Study,117.78915013367855
Study,116.04196594710112
Study,55.810045035651285
Study,126.97331179586466
Loiter/Eat,44.59344155448177
Study,174.21169369035437
Loiter/Eat,34.91939619302012
Loiter/Eat,14.212658853912766
Loiter/Eat,29.2370731810622
Loiter/Eat,34.906334083568865
Study,53.66188278853848
Loiter/Eat,14.271093090165826
Study,156.92112561449048
Loiter/Eat,38.74100939257863
Loiter/Eat,11.52575743837832
Loiter/Eat,37.20289402048726
Study,114.27430306587544
Study,150.3376775484731
Loiter/Eat,18.2035232980361
Loiter/Eat,34.517539049686455
Loiter/Eat,38.1219492521849
Loiter/Eat,20.97242243129757
Study,110.78389195330227
Loiter/Eat,18.076540816104394
Study,212.96672764469275
Loiter/Eat,23.54091227208152
Loiter/Eat,15.766125176891018
Study,82.61159122172667
Loiter/Eat,26.635931843647516
Loiter/Eat,36.43542117773777
Loiter/Eat,12.819435301698679
Loiter/Eat,62.972985090479405
Study,124.45578140938763
Loiter/Eat,31.566732951337862
Study,105.80571640557353
Loiter/Eat,25.241899908280736
Loiter/Eat,23.213505801441123
Loiter/Eat,41.58642572730479
Loiter/Eat,24.901088842810363
Study,149.50060702486684
Study,92.47527915774347
Loiter/Eat,27.569114024403106
Study,79.75123505249083
Study,178.94735542489647
Loiter/Eat,16.47760530085321
Study,96.59129160013599
Loiter/Eat,21.357343078421003
Loiter/Eat,20.945003699564236
Loiter/Eat,35.877979022597714
Loiter/Eat,21.33922530006683
Loiter/Eat,50.19111857048885
Loiter/Eat,16.603911195608514
Loiter/Eat,27.209455997116233
Study,80.65380398697293
Study,130.1736695865411
Study,109.30044592514989
Loiter/Eat,23.134957898039875
Loiter/Eat,45.291225136063076
Loiter/Eat,18.024012368266003
Loiter/Eat,33.51970261400163
Loiter/Eat,17.02011480684972
Loiter/Eat,26.449001971565494
Study,68.18674795805565
Study,84.39207569039274
Loiter/Eat,23.99401206872187
Loiter/Eat,61.94212048930745
Study,114.52600487006659
Loiter/Eat,57.18033141094487
Loiter/Eat,27.91146316889876
Loiter/Eat,20.600878131520883
Loiter/Eat,53.976787129295886
Loiter/Eat,31.10549948616957
Study,85.0629634071014
Study,132.78203503659958
Loiter/Eat,21.597519063333216
Loiter/Eat,9.24755069547106
Study,159.95133768394024
Loiter/Eat,43.22170729332277
Loiter/Eat,62.66774239325604
Loiter/Eat,30.87502704705805
Loiter/Eat,22.07650923847727
Study,153.6190961292037
Study,154.5331307591952
Loiter/Eat,56.7137347265908
Loiter/Eat,24.44833250363914
Loiter/Eat,23.013622853873017
Loiter/Eat,17.48080837712331
Study,136.38274036405838
Study,59.21504798351046
Loiter/Eat,36.85235451989094
Study,139.15861734859337
Study,139.00479747945394
Study,116.25318714505013
Loiter/Eat,53.80492192800019
Loiter/Eat,38.662593546755474
Study,86.28445800614999
Loiter/Eat,18.62093154783552
Study,77.37090769973489
Study,137.1388201960227
Study,73.73110782331375
Loiter/Eat,42.972995064946765
Study,186.73111401576375
Loiter/Eat,16.108831957863934
Study,102.13147480515308
Loiter/Eat,25.208627966690134
Loiter/Eat,38.89506602215197
Study,209.39401493095968
Loiter/Eat,10.763164698319411
Loiter/Eat,21.322982168878195
Study,98.89648406262555
Loiter/Eat,12.410475289867698
Loiter/Eat,19.615514617155146
Loiter/Eat,30.961989191948934
Study,98.39685130925952
Loiter/Eat,11.548611814970881
Loiter/Eat,105.2056676521834
Loiter/Eat,28.55878965281623
Loiter/Eat,26.4358988114689
Loiter/Eat,14.438707820342286
Loiter/Eat,28.48076382419318
Loiter/Eat,23.029337183450522
Loiter/Eat,9.724165912853982
Loiter/Eat,14.639862330886688
Study,151.17691490091104
Loiter/Eat,66.08122385626186
Loiter/Eat,30.037858239187575
Loiter/Eat,43.39817823246651
Loiter/Eat,23.12693997236199
Study,106.25712894643877
Study,170.18259976080734
Loiter/Eat,57.412638927281414
Loiter/Eat,47.91478744020176
Loiter/Eat,14.668381915199664
Loiter/Eat,24.176869727424144
Study,122.91465338153793
Loiter/Eat,21.95592079226555
Loiter/Eat,30.350245200779906
Loiter/Eat,37.681310570664564
Loiter/Eat,41.275978684761405
Study,215.90282596819569
Loiter/Eat,21.203266977248862
Study,63.7434924655712
Loiter/Eat,29.90402605124638
Loiter/Eat,64.12160383561634
Loiter/Eat,19.695454929587275
Study,144.7805512875157
Loiter/Eat,35.401306318255735
Loiter/Eat,27.51130052758672
Study,110.3051100913032
Loiter/Eat,15.755054304400279
Study,44.15982931554191
Loiter/Eat,14.338532180596916
Study,94.10006206427795
Loiter/Eat,43.275522224961314
Study,105.55468299403137
Study,89.37759881351474
Loiter/Eat,16.012715156101972
Study,143.05121274013837
Study,189.39281271181554
Loiter/Eat,42.54633365776258
Loiter/Eat,33.850395214229906
Loiter/Eat,11.954041854310656
Study,95.56538459431316
Study,239.7033356663444
Loiter/Eat,43.80951673455572
Loiter/Eat,11.589786263817297
Loiter/Eat,24.31468681053966
Loiter/Eat,29.976838731440715
Loiter/Eat,17.078094063657378
Loiter/Eat,7.879573784643666
Loiter/Eat,26.266328857985116
Loiter/Eat,16.860889278596442
Study,80.39433151531271
Study,95.4505413603708
Study,104.27274349751185
Study,109.60108215631124
Loiter/Eat,16.068822042395738
Loiter/Eat,22.393507207831593
Loiter/Eat,10.382940675294874
Study,124.57351106011731
Study,35.09189529228922
Study,97.97225571295701
Study,158.8808940149266
Loiter/Eat,14.719975975950048
Loiter/Eat,35.76933373365225
Loiter/Eat,44.555793079997244
Loiter/Eat,5.0
Loiter/Eat,23.17778723083352
Study,34.81927089079867
Loiter/Eat,23.565213068789497
Loiter/Eat,24.910520377912253
Loiter/Eat,7.2254089315029395
Loiter/Eat,65.45055721436503
Loiter/Eat,28.843473014290694
Loiter/Eat,16.35222720944441
Loiter/Eat,52.016737334934106
Study,53.636782722193246
Loiter/Eat,13.521625708655518
Loiter/Eat,7.9180745431687445
Study,226.08215352895115
Study,125.63977883745602
Study,143.199832055893
Loiter/Eat,29.060400556655434
Loiter/Eat,33.30673755303035
Loiter/Eat,25.995272168568324
Loiter/Eat,28.62660402813761
Study,114.83791969554213
Loiter/Eat,18.441064091633148
Loiter/Eat,24.423931291190787
Loiter/Eat,28.664892367102723
Loiter/Eat,26.420768451408655
Loiter/Eat,11.941142271179098
Study,64.23098318123154
Study,169.62954960773095
Study,97.28869033478284
Loiter/Eat,33.4897190729944
Loiter/Eat,14.48068757087963
Loiter/Eat,11.968795483299493
Loiter/Eat,16.39665775447745
Study,100.63039382016085
Loiter/Eat,17.926959107722322
Study,184.57461056367524
Loiter/Eat,27.347837979589016
Loiter/Eat,63.01325708337632
Loiter/Eat,30.602444821795277
Loiter/Eat,7.482750332448908
Study,167.8208444612742
Loiter/Eat,11.752899941054824
Study,120.6258773109627
Study,80.68936181453866
Loiter/Eat,72.98335066840944
Study,195.64847160930958
Loiter/Eat,17.25264567217986
Study,104.53660514572012
Study,121.30640210420725
Study,155.3756905791132
Loiter/Eat,25.367067585719067
Loiter/Eat,14.97569232786785
Loiter/Eat,17.463212147234284
Loiter/Eat,24.94404026873771
Study,180.2352887996294
Study,130.5316217939139
Loiter/Eat,16.982244576245343
Loiter/Eat,34.57262602966025
Loiter/Eat,20.601902078259606
Loiter/Eat,39.020214308833445
Loiter/Eat,88.44501274820075
Loiter/Eat,20.894012598691106
Study,151.5813477491064
Loiter/Eat,17.221854002411735
Loiter/Eat,23.635361075299542
Study,111.30846159914189
Loiter/Eat,22.692489139993082
Loiter/Eat,85.6597170713539
Study,97.30429557155882
Study,139.10387849270654
Loiter/Eat,9.524166305557689
Loiter/Eat,31.02750615993569
Study,173.69522843730155
Study,89.07167910263337
Loiter/Eat,7.1261046615017465
Loiter/Eat,24.5214915819232
Loiter/Eat,25.21572354301216
Loiter/Eat,35.90632092178351
Loiter/Eat,68.32852639622992
Loiter/Eat,20.673423770347892
Loiter/Eat,16.29293801042176
Study,68.97287043944036
Loiter/Eat,27.60274249048631
Study,133.24933458765372
Study,88.43061277424779
Loiter/Eat,36.900208363250535
Study,132.5068041946297
Study,111.91873657506021
Loiter/Eat,15.921469230344268
Loiter/Eat,19.64737353667283
Loiter/Eat,7.418657983225913
Study,120.87962207013456
Loiter/Eat,25.331443983590628
Loiter/Eat,27.470571939753224
Study,134.58661534263564
Loiter/Eat,30.319363508324344
Loiter/Eat,23.657595698209793
Study,112.16237330505116
Loiter/Eat,12.387868123122626
Study,87.09435816335898
Study,112.24329445752021
Loiter/Eat,17.30419637142713
Loiter/Eat,38.434335849068134
Study,84.52332513820471
Study,119.9413088585539
Loiter/Eat,26.500368890085362
Loiter/Eat,36.30714746218893
Loiter/Eat,39.223317803823406
Study,145.19728591631394
Study,47.374205141175764
Loiter/Eat,45.419880191161724
Study,202.63445782656817
Loiter/Eat,19.644819850224422
Study,120.92120448410903
Loiter/Eat,16.013946275560134
Loiter/Eat,9.437457124845785
Loiter/Eat,17.279454456912365
Loiter/Eat,19.083160656095064
Study,95.44403676426388
Loiter/Eat,15.477986364150196
Loiter/Eat,17.325219966242503
Loiter/Eat,24.862798845911037
Loiter/Eat,17.009335379644632
Study,136.71385594195417
Study,144.4805109808225
Loiter/Eat,82.19296364319402
Loiter/Eat,43.89128543533877
Loiter/Eat,28.2311888402146
Study,85.83051939282292
Study,123.71484823884147
Study,125.35111877312876
Study,89.5820647900332
Study,150.50148097313445
Study,62.88081818722623
Loiter/Eat,22.124285732575323
Loiter/Eat,33.0098187314238
Loiter/Eat,21.651695188264988
Loiter/Eat,22.544668845251394
Loiter/Eat,23.33566540398493
Loiter/Eat,16.46233763865241
Loiter/Eat,44.96238676809163
Loiter/Eat,15.02712631543726
Loiter/Eat,29.310783579627536
Loiter/Eat,30.74415128381321
Study,75.26623330212063
Study,113.26407821027786
Study,76.44927864562626
Loiter/Eat,50.11884386363421
Loiter/Eat,14.146742087025968
Loiter/Eat,18.02802114548297
Study,67.40979693339969
Loiter/Eat,12.680006497555038
Loiter/Eat,55.39467501714041
Study,136.6728665986771
Loiter/Eat,26.816638588242004
Loiter/Eat,18.003880953697603
Loiter/Eat,39.35731015896379
Loiter/Eat,16.556265416296974
Loiter/Eat,37.177192634525284
Loiter/Eat,16.161311170103694
Study,85.00221245569902
Study,148.97720687338045
Loiter/Eat,38.50505367426971
Study,139.69612660412108
Loiter/Eat,14.79129403765736
Loiter/Eat,19.995602852499424
Loiter/Eat,27.040214814527726
Loiter/Eat,16.35012175187106
Loiter/Eat,49.61817534087493
Loiter/Eat,7.522528761362311
Study,80.55857500565038
Loiter/Eat,19.377111955103867
Loiter/Eat,6.030946674214974
Study,62.92784255487498
Loiter/Eat,34.17589534646448
Loiter/Eat,25.38142591024129
Study,206.38322882426152
Loiter/Eat,54.135439634705016
Loiter/Eat,31.043797009482237
Loiter/Eat,29.238751902237297
Loiter/Eat,25.837873461793563
Loiter/Eat,6.628210219395195
Loiter/Eat,12.448449390485719
Study,114.52012446064131
Study,140.73668318475302
Loiter/Eat,28.896218272617492
Study,76.9760534020458
Study,160.04305595955685
Loiter/Eat,52.46245858537439
Loiter/Eat,39.95966718387735
Loiter/Eat,41.00424056060614
Study,87.95189757925442
Loiter/Eat,42.81304672751384
Study,116.60402832057038
Loiter/Eat,32.28664215535637
Loiter/Eat,30.011833271710476
Loiter/Eat,23.526613556899502
Loiter/Eat,16.262707241975768
Study,106.44471052780345
Study,163.23404221567733
Loiter/Eat,20.048170891043796
Study,157.24722853329163
Study,147.71852931514374
Loiter/Eat,21.529134833946234
Study,191.71318120620998
Loiter/Eat,20.92830375115571
Loiter/Eat,53.17823819490995
Loiter/Eat,31.060574550651594
Study,109.30411011015323
Loiter/Eat,16.038228195331957
Study,106.18430107607995
Study,101.39021225310607
Loiter/Eat,13.326141497583835
Loiter/Eat,22.422571628775998
Loiter/Eat,16.726164582313512
Loiter/Eat,33.51093184591271
Loiter/Eat,48.03913843533164
Loiter/Eat,13.536882357441884
Loiter/Eat,58.85222782924275
Loiter/Eat,23.44366496563069
Loiter/Eat,15.353832734331258
Loiter/Eat,36.51609838407607
Study,92.01012032119934
Study,106.46174251270453
Loiter/Eat,20.424531497052012
Loiter/Eat,16.61833923821217
Loiter/Eat,35.90492027328275
Loiter/Eat,21.66558644112329
Loiter/Eat,12.189195307190074
Loiter/Eat,32.93071757187748
Study,67.91435495375936
Loiter/Eat,14.044708962165405
Study,177.24320833039968
Loiter/Eat,13.745422715362684
Loiter/Eat,7.851098013974445
Loiter/Eat,34.13443051275114
Loiter/Eat,21.47617347453623
Loiter/Eat,22.422126562855077
Loiter/Eat,21.362256036332166
Loiter/Eat,28.070263971627103
Loiter/Eat,17.158886521270844
Study,198.52723914383168
Study,60.94599679780801
Loiter/Eat,31.227942382791714
Loiter/Eat,34.464724641909854
Loiter/Eat,17.099512331077513
Study,73.03849184143056
Loiter/Eat,41.57349945537834
Loiter/Eat,15.232715460961021
Loiter/Eat,18.458848601129564
Loiter/Eat,38.95979847305411
Loiter/Eat,25.438059082581603
Study,53.60395746968088
Study,221.25237617708922
Loiter/Eat,19.180045572173853
Loiter/Eat,20.440069794123904
Loiter/Eat,28.41076012441438
Loiter/Eat,34.172260667773514
Study,241.0301627525989
Loiter/Eat,10.900860708120485
Loiter/Eat,37.78272279911123
Loiter/Eat,36.247871846452064
Study,104.12732211291137
Loiter/Eat,37.059053181686764
Loiter/Eat,39.88549937622423
Loiter/Eat,12.527101688493616
Loiter/Eat,59.964881216944164
Study,58.96685253222386
Loiter/Eat,14.17128429303722
Loiter/Eat,21.932772689251777
Loiter/Eat,65.45390022318017
Study,97.2395686874074
Loiter/Eat,24.60399627241244
Loiter/Eat,51.15780784658654
Loiter/Eat,21.514276834803642
Study,68.65580449346017
Study,93.09183059269837
Study,190.33717398028813
Loiter/Eat,25.901692741791877
Loiter/Eat,65.64129234449219
Study,147.76960477218765
